,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y_temp
17579,41.0,services,married,unknown,no,1538.0,no,no,cellular,29.0,jul,710.0,2.0,-1.0,0.0,unknown,yes
17580,43.0,admin.,married,secondary,no,9173.0,no,no,cellular,29.0,jul,80.0,2.0,-1.0,0.0,unknown,no
17581,45.0,blue-collar,married,primary,no,193.0,yes,yes,cellular,29.0,jul,116.0,2.0,-1.0,0.0,unknown,no
17582,41.0,management,single,tertiary,no,3947.0,no,no,telephone,29.0,jul,63.0,2.0,-1.0,0.0,unknown,no
17583,50.0,management,married,tertiary,no,596.0,no,no,cellular,29.0,jul,106.0,2.0,-1.0,0.0,unknown,no
17584,44.0,technician,married,secondary,no,2575.0,yes,yes,cellular,29.0,jul,129.0,2.0,-1.0,0.0,unknown,no
17585,48.0,admin.,married,secondary,no,292.0,yes,yes,cellular,29.0,jul,164.0,6.0,-1.0,0.0,unknown,no
17586,36.0,management,single,tertiary,no,442.0,yes,yes,cellular,29.0,jul,102.0,3.0,-1.0,0.0,unknown,no
17587,50.0,unemployed,married,secondary,no,1772.0,no,no,cellular,29.0,jul,206.0,4.0,-1.0,0.0,unknown,no
17588,51.0,blue-collar,divorced,primary,no,5.0,no,no,cellular,29.0,jul,600.0,2.0,-1.0,0.0,unknown,yes
17589,46.0,blue-collar,married,primary,no,564.0,yes,no,cellular,29.0,jul,124.0,2.0,-1.0,0.0,unknown,no
17590,59.0,management,divorced,tertiary,no,3390.0,no,no,cellular,29.0,jul,43.0,2.0,-1.0,0.0,unknown,no
17591,48.0,management,married,tertiary,no,717.0,no,no,telephone,29.0,jul,139.0,2.0,-1.0,0.0,unknown,no
17592,56.0,technician,married,secondary,no,1199.0,yes,yes,cellular,29.0,jul,336.0,2.0,-1.0,0.0,unknown,no
17593,51.0,entrepreneur,married,tertiary,no,209.0,no,no,cellular,29.0,jul,112.0,2.0,-1.0,0.0,unknown,no
17594,26.0,technician,single,secondary,no,84.0,yes,no,cellular,29.0,jul,70.0,3.0,-1.0,0.0,unknown,no
17595,34.0,services,married,secondary,no,0.0,yes,no,cellular,29.0,jul,55.0,3.0,-1.0,0.0,unknown,no
17596,29.0,technician,single,tertiary,no,7.0,yes,no,cellular,29.0,jul,70.0,5.0,-1.0,0.0,unknown,no
17597,47.0,services,single,secondary,no,917.0,no,no,cellular,29.0,jul,293.0,2.0,-1.0,0.0,unknown,no
17598,49.0,admin.,divorced,secondary,no,1697.0,no,yes,cellular,29.0,jul,184.0,4.0,-1.0,0.0,unknown,no
17599,43.0,blue-collar,married,secondary,no,1149.0,no,no,telephone,29.0,jul,237.0,2.0,-1.0,0.0,unknown,no
17600,54.0,management,divorced,tertiary,no,1692.0,yes,no,cellular,29.0,jul,299.0,5.0,-1.0,0.0,unknown,no
17601,42.0,admin.,single,secondary,no,150.0,no,yes,cellular,29.0,jul,135.0,2.0,-1.0,0.0,unknown,no
17602,55.0,management,single,tertiary,no,797.0,no,no,cellular,29.0,jul,24.0,2.0,-1.0,0.0,unknown,no
17603,39.0,management,single,tertiary,no,1234.0,no,no,telephone,29.0,jul,64.0,4.0,-1.0,0.0,unknown,no
17604,38.0,unemployed,married,tertiary,no,9881.0,no,no,cellular,29.0,jul,497.0,2.0,-1.0,0.0,unknown,no
17605,42.0,self-employed,married,secondary,no,2130.0,yes,yes,cellular,29.0,jul,146.0,2.0,-1.0,0.0,unknown,no
17606,51.0,admin.,divorced,secondary,no,-338.0,yes,no,cellular,29.0,jul,97.0,2.0,-1.0,0.0,unknown,no
17607,41.0,technician,married,secondary,no,978.0,no,no,cellular,29.0,jul,55.0,2.0,-1.0,0.0,unknown,no
17608,53.0,self-employed,married,tertiary,no,4675.0,yes,no,cellular,29.0,jul,60.0,4.0,-1.0,0.0,unknown,no
17609,30.0,management,single,tertiary,no,1161.0,yes,no,cellular,29.0,jul,109.0,3.0,-1.0,0.0,unknown,no
17610,44.0,blue-collar,divorced,secondary,no,1781.0,yes,no,cellular,29.0,jul,48.0,3.0,-1.0,0.0,unknown,no
17611,42.0,management,married,secondary,no,1018.0,no,no,cellular,29.0,jul,305.0,2.0,-1.0,0.0,unknown,no
17612,51.0,unemployed,married,primary,no,0.0,no,no,cellular,29.0,jul,132.0,2.0,-1.0,0.0,unknown,no
17613,59.0,technician,married,primary,no,309.0,no,yes,cellular,29.0,jul,25.0,5.0,-1.0,0.0,unknown,no
17614,43.0,entrepreneur,married,tertiary,no,210.0,no,no,cellular,29.0,jul,646.0,2.0,-1.0,0.0,unknown,no
17615,59.0,retired,married,tertiary,no,2512.0,no,no,cellular,29.0,jul,167.0,4.0,-1.0,0.0,unknown,no
17616,54.0,services,married,secondary,no,4353.0,yes,yes,cellular,29.0,jul,197.0,2.0,-1.0,0.0,unknown,no
17617,29.0,entrepreneur,single,tertiary,no,402.0,yes,yes,cellular,29.0,jul,345.0,5.0,-1.0,0.0,unknown,no
17618,53.0,unemployed,married,secondary,no,329.0,yes,no,cellular,29.0,jul,69.0,2.0,-1.0,0.0,unknown,no
17619,58.0,blue-collar,married,primary,no,3.0,no,yes,telephone,29.0,jul,55.0,16.0,-1.0,0.0,unknown,no
17620,54.0,blue-collar,married,primary,no,1390.0,no,no,telephone,29.0,jul,647.0,2.0,-1.0,0.0,unknown,no
17621,42.0,admin.,single,secondary,no,2534.0,no,no,cellular,29.0,jul,105.0,2.0,-1.0,0.0,unknown,no
17622,43.0,unknown,married,primary,no,2113.0,no,no,cellular,29.0,jul,33.0,2.0,-1.0,0.0,unknown,no
17623,41.0,unemployed,married,secondary,no,510.0,no,no,cellular,29.0,jul,61.0,2.0,-1.0,0.0,unknown,no
17624,59.0,admin.,divorced,secondary,no,1525.0,no,no,telephone,29.0,jul,90.0,2.0,-1.0,0.0,unknown,no
17625,45.0,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,29.0,jul,100.0,3.0,-1.0,0.0,unknown,no
17626,39.0,services,married,secondary,no,2381.0,yes,yes,cellular,29.0,jul,91.0,3.0,-1.0,0.0,unknown,no
17627,59.0,retired,married,primary,no,0.0,yes,no,cellular,29.0,jul,45.0,7.0,-1.0,0.0,unknown,no
17628,50.0,admin.,married,secondary,no,176.0,no,no,cellular,29.0,jul,155.0,2.0,-1.0,0.0,unknown,no
17629,45.0,unemployed,married,secondary,no,2468.0,yes,no,cellular,29.0,jul,64.0,2.0,-1.0,0.0,unknown,no
17630,38.0,technician,single,secondary,no,1655.0,no,no,cellular,29.0,jul,392.0,2.0,-1.0,0.0,unknown,no
17631,42.0,technician,single,unknown,no,2193.0,no,no,cellular,29.0,jul,305.0,2.0,-1.0,0.0,unknown,no
17632,36.0,management,married,tertiary,no,4.0,no,yes,cellular,29.0,jul,261.0,6.0,-1.0,0.0,unknown,no
17633,48.0,admin.,married,secondary,no,933.0,no,no,cellular,29.0,jul,446.0,2.0,-1.0,0.0,unknown,no
17634,57.0,services,married,primary,no,1896.0,no,no,cellular,29.0,jul,248.0,4.0,-1.0,0.0,unknown,no
17635,45.0,management,divorced,tertiary,no,6269.0,yes,no,cellular,29.0,jul,20.0,2.0,-1.0,0.0,unknown,no
17636,38.0,technician,single,secondary,no,4366.0,yes,no,cellular,29.0,jul,188.0,2.0,-1.0,0.0,unknown,no
17637,45.0,management,divorced,tertiary,no,6200.0,no,no,cellular,29.0,jul,103.0,2.0,-1.0,0.0,unknown,no
17638,26.0,blue-collar,single,secondary,no,-84.0,yes,yes,cellular,29.0,jul,63.0,5.0,-1.0,0.0,unknown,no
17639,32.0,services,married,secondary,no,2578.0,no,no,cellular,29.0,jul,86.0,3.0,-1.0,0.0,unknown,no
17640,33.0,technician,single,secondary,no,338.0,yes,no,cellular,29.0,jul,105.0,4.0,-1.0,0.0,unknown,no
17641,36.0,housemaid,married,primary,no,125.0,yes,no,cellular,29.0,jul,57.0,4.0,-1.0,0.0,unknown,no
17642,42.0,technician,single,tertiary,no,2625.0,no,no,cellular,29.0,jul,2516.0,2.0,-1.0,0.0,unknown,yes
17643,26.0,blue-collar,single,secondary,no,114.0,no,yes,cellular,29.0,jul,361.0,4.0,-1.0,0.0,unknown,no
17644,42.0,unemployed,married,secondary,no,250.0,yes,no,cellular,29.0,jul,247.0,3.0,-1.0,0.0,unknown,no
17645,47.0,blue-collar,married,secondary,no,310.0,yes,no,cellular,29.0,jul,145.0,3.0,-1.0,0.0,unknown,no
17646,32.0,technician,married,secondary,no,342.0,yes,no,cellular,29.0,jul,146.0,3.0,-1.0,0.0,unknown,no
17647,56.0,blue-collar,married,secondary,no,659.0,yes,no,cellular,29.0,jul,64.0,3.0,-1.0,0.0,unknown,no
17648,49.0,admin.,divorced,secondary,no,63.0,no,no,cellular,29.0,jul,435.0,2.0,-1.0,0.0,unknown,no
17649,56.0,blue-collar,divorced,secondary,no,934.0,no,no,cellular,29.0,jul,375.0,2.0,-1.0,0.0,unknown,no
17650,41.0,entrepreneur,married,secondary,no,547.0,no,no,cellular,29.0,jul,365.0,2.0,-1.0,0.0,unknown,no
17651,42.0,technician,single,secondary,no,275.0,no,no,cellular,29.0,jul,522.0,3.0,-1.0,0.0,unknown,no
17652,52.0,blue-collar,married,primary,no,1331.0,yes,no,cellular,29.0,jul,213.0,2.0,-1.0,0.0,unknown,no
17653,55.0,services,married,secondary,no,529.0,yes,no,cellular,29.0,jul,137.0,2.0,-1.0,0.0,unknown,no
17654,46.0,self-employed,married,tertiary,no,1148.0,no,no,telephone,29.0,jul,104.0,2.0,-1.0,0.0,unknown,no
17655,32.0,admin.,single,tertiary,no,138.0,no,yes,cellular,29.0,jul,57.0,4.0,-1.0,0.0,unknown,no
17656,39.0,services,married,secondary,no,64.0,no,no,cellular,29.0,jul,100.0,3.0,-1.0,0.0,unknown,no
17657,46.0,technician,married,tertiary,no,529.0,yes,yes,cellular,29.0,jul,208.0,2.0,-1.0,0.0,unknown,no
17658,44.0,technician,married,secondary,no,1226.0,yes,yes,cellular,29.0,jul,51.0,2.0,-1.0,0.0,unknown,no
17659,39.0,blue-collar,divorced,secondary,no,150.0,no,no,cellular,29.0,jul,735.0,4.0,-1.0,0.0,unknown,no
17660,55.0,self-employed,divorced,secondary,no,0.0,no,no,cellular,29.0,jul,94.0,2.0,-1.0,0.0,unknown,no
17661,52.0,technician,married,secondary,no,1818.0,no,yes,cellular,29.0,jul,46.0,4.0,-1.0,0.0,unknown,no
17662,58.0,technician,married,secondary,no,673.0,no,no,telephone,29.0,jul,28.0,4.0,-1.0,0.0,unknown,no
17663,36.0,unemployed,married,secondary,no,-129.0,yes,no,cellular,29.0,jul,121.0,3.0,-1.0,0.0,unknown,no
17664,35.0,admin.,married,secondary,no,-112.0,no,no,cellular,29.0,jul,394.0,4.0,-1.0,0.0,unknown,no
17665,48.0,blue-collar,single,primary,no,755.0,yes,no,cellular,29.0,jul,65.0,2.0,-1.0,0.0,unknown,no
17666,41.0,admin.,divorced,secondary,no,261.0,yes,no,cellular,29.0,jul,797.0,15.0,-1.0,0.0,unknown,no
17667,51.0,management,married,tertiary,yes,0.0,no,yes,cellular,29.0,jul,204.0,6.0,-1.0,0.0,unknown,no
17668,47.0,technician,single,secondary,no,736.0,no,no,cellular,29.0,jul,212.0,2.0,-1.0,0.0,unknown,no
17669,51.0,services,divorced,secondary,no,974.0,yes,yes,cellular,29.0,jul,255.0,4.0,-1.0,0.0,unknown,no
17670,51.0,blue-collar,married,primary,no,620.0,yes,yes,cellular,29.0,jul,88.0,10.0,-1.0,0.0,unknown,no
17671,43.0,entrepreneur,married,tertiary,yes,0.0,no,yes,telephone,29.0,jul,184.0,4.0,-1.0,0.0,unknown,no
17672,45.0,management,married,primary,no,2690.0,no,no,telephone,29.0,jul,145.0,4.0,-1.0,0.0,unknown,no
17673,49.0,management,married,secondary,no,1601.0,no,no,cellular,29.0,jul,47.0,5.0,-1.0,0.0,unknown,no
17674,58.0,retired,married,primary,no,5506.0,no,no,telephone,29.0,jul,81.0,4.0,-1.0,0.0,unknown,no
17675,45.0,housemaid,married,primary,no,2239.0,no,no,telephone,29.0,jul,24.0,2.0,-1.0,0.0,unknown,no
17676,54.0,housemaid,married,primary,no,136.0,no,no,cellular,29.0,jul,92.0,2.0,-1.0,0.0,unknown,no
17677,52.0,admin.,married,secondary,no,5517.0,yes,yes,cellular,29.0,jul,163.0,2.0,-1.0,0.0,unknown,no
17678,39.0,admin.,married,secondary,no,394.0,no,no,cellular,29.0,jul,551.0,2.0,-1.0,0.0,unknown,no
17679,34.0,technician,single,secondary,no,475.0,yes,no,cellular,29.0,jul,538.0,8.0,-1.0,0.0,unknown,no
17680,58.0,retired,divorced,secondary,no,19.0,no,no,cellular,29.0,jul,271.0,2.0,-1.0,0.0,unknown,no
17681,51.0,services,single,secondary,no,513.0,yes,no,cellular,29.0,jul,331.0,2.0,-1.0,0.0,unknown,no
17682,34.0,services,divorced,secondary,no,5934.0,yes,no,cellular,29.0,jul,82.0,7.0,-1.0,0.0,unknown,no
17683,34.0,management,single,tertiary,no,5284.0,yes,no,cellular,29.0,jul,198.0,5.0,-1.0,0.0,unknown,no
17684,38.0,admin.,married,secondary,no,1283.0,yes,no,cellular,29.0,jul,60.0,6.0,-1.0,0.0,unknown,no
17685,48.0,unemployed,married,primary,no,0.0,no,no,cellular,29.0,jul,569.0,2.0,-1.0,0.0,unknown,no
17686,37.0,unemployed,married,tertiary,no,1236.0,no,no,cellular,29.0,jul,300.0,2.0,-1.0,0.0,unknown,no
17687,46.0,entrepreneur,married,secondary,no,0.0,no,no,cellular,29.0,jul,100.0,12.0,-1.0,0.0,unknown,no
17688,42.0,blue-collar,divorced,primary,no,1278.0,no,no,cellular,29.0,jul,422.0,4.0,-1.0,0.0,unknown,no
17689,52.0,blue-collar,married,secondary,no,594.0,no,no,telephone,29.0,jul,178.0,2.0,-1.0,0.0,unknown,no
17690,44.0,management,married,tertiary,no,0.0,no,yes,cellular,29.0,jul,129.0,6.0,-1.0,0.0,unknown,no
17691,34.0,admin.,married,secondary,no,147.0,yes,yes,cellular,29.0,jul,57.0,7.0,-1.0,0.0,unknown,no
17692,29.0,management,single,tertiary,no,-689.0,yes,no,cellular,29.0,jul,199.0,9.0,-1.0,0.0,unknown,no
17693,25.0,services,single,unknown,no,342.0,no,no,cellular,29.0,jul,281.0,4.0,-1.0,0.0,unknown,no
17694,39.0,housemaid,married,secondary,no,0.0,yes,no,cellular,29.0,jul,218.0,4.0,-1.0,0.0,unknown,no
17695,41.0,unemployed,married,secondary,no,274.0,yes,no,cellular,29.0,jul,207.0,4.0,-1.0,0.0,unknown,no
17696,48.0,management,married,primary,no,312.0,no,no,cellular,29.0,jul,1186.0,4.0,-1.0,0.0,unknown,no
17697,33.0,blue-collar,married,secondary,no,0.0,no,no,cellular,29.0,jul,454.0,6.0,-1.0,0.0,unknown,yes
17698,49.0,self-employed,married,tertiary,no,7254.0,no,no,cellular,29.0,jul,132.0,4.0,-1.0,0.0,unknown,no
17699,54.0,blue-collar,married,primary,no,244.0,yes,no,cellular,29.0,jul,337.0,2.0,-1.0,0.0,unknown,no
17700,50.0,services,married,unknown,no,1688.0,no,no,telephone,29.0,jul,156.0,2.0,-1.0,0.0,unknown,no
17701,49.0,management,married,unknown,no,126.0,yes,no,cellular,29.0,jul,195.0,2.0,-1.0,0.0,unknown,no
17702,27.0,admin.,single,secondary,no,-242.0,no,yes,cellular,29.0,jul,20.0,21.0,-1.0,0.0,unknown,no
17703,57.0,services,married,secondary,no,1301.0,yes,no,cellular,29.0,jul,63.0,2.0,-1.0,0.0,unknown,no
17704,51.0,unknown,married,unknown,no,2642.0,no,no,cellular,29.0,jul,52.0,6.0,-1.0,0.0,unknown,no
17705,36.0,admin.,married,secondary,no,0.0,no,yes,cellular,29.0,jul,113.0,8.0,-1.0,0.0,unknown,no
17706,45.0,management,single,tertiary,no,2532.0,no,no,cellular,29.0,jul,64.0,6.0,-1.0,0.0,unknown,no
17707,53.0,admin.,married,secondary,no,1815.0,no,no,cellular,29.0,jul,86.0,6.0,-1.0,0.0,unknown,no
17708,27.0,blue-collar,single,secondary,no,36.0,no,yes,cellular,29.0,jul,114.0,4.0,-1.0,0.0,unknown,no
17709,58.0,retired,divorced,secondary,no,1080.0,yes,no,cellular,29.0,jul,1058.0,2.0,-1.0,0.0,unknown,yes
17710,25.0,services,single,secondary,no,88.0,yes,no,cellular,29.0,jul,121.0,18.0,-1.0,0.0,unknown,no
17711,36.0,technician,married,tertiary,no,82.0,yes,no,cellular,29.0,jul,45.0,4.0,-1.0,0.0,unknown,no
17712,57.0,retired,married,tertiary,no,53.0,no,no,telephone,29.0,jul,539.0,2.0,-1.0,0.0,unknown,no
17713,43.0,unemployed,married,primary,no,731.0,no,no,cellular,29.0,jul,360.0,4.0,-1.0,0.0,unknown,no
17714,47.0,management,married,tertiary,no,24312.0,yes,no,cellular,29.0,jul,187.0,3.0,-1.0,0.0,unknown,no
17715,57.0,admin.,married,secondary,no,128.0,no,no,telephone,29.0,jul,143.0,8.0,-1.0,0.0,unknown,no
17716,48.0,services,married,secondary,no,3726.0,yes,no,cellular,29.0,jul,369.0,2.0,-1.0,0.0,unknown,no
17717,55.0,retired,married,secondary,no,1467.0,no,yes,cellular,29.0,jul,277.0,2.0,-1.0,0.0,unknown,no
17718,59.0,management,married,tertiary,no,1069.0,no,no,cellular,29.0,jul,85.0,2.0,-1.0,0.0,unknown,no
17719,33.0,blue-collar,married,secondary,no,-211.0,yes,no,cellular,29.0,jul,96.0,5.0,-1.0,0.0,unknown,no
17720,42.0,entrepreneur,married,tertiary,no,859.0,no,no,cellular,29.0,jul,180.0,10.0,-1.0,0.0,unknown,no
17721,40.0,management,married,tertiary,no,4381.0,no,no,telephone,29.0,jul,126.0,2.0,-1.0,0.0,unknown,no
17722,52.0,admin.,single,secondary,no,2332.0,no,no,cellular,29.0,jul,108.0,2.0,-1.0,0.0,unknown,no
17723,35.0,blue-collar,divorced,primary,no,37.0,no,yes,cellular,29.0,jul,104.0,7.0,-1.0,0.0,unknown,no
17724,47.0,admin.,single,secondary,no,1305.0,no,no,cellular,29.0,jul,172.0,2.0,-1.0,0.0,unknown,no
17725,29.0,blue-collar,married,primary,no,59.0,yes,yes,cellular,29.0,jul,665.0,4.0,-1.0,0.0,unknown,no
17726,45.0,services,married,secondary,no,-158.0,yes,no,telephone,29.0,jul,340.0,1.0,-1.0,0.0,unknown,no
17727,49.0,admin.,divorced,secondary,no,124.0,yes,yes,cellular,29.0,jul,125.0,19.0,-1.0,0.0,unknown,no
17728,36.0,self-employed,married,tertiary,no,2017.0,no,no,cellular,29.0,jul,246.0,18.0,-1.0,0.0,unknown,no
17729,47.0,unemployed,married,secondary,no,312.0,no,no,cellular,29.0,jul,884.0,1.0,-1.0,0.0,unknown,yes
17730,43.0,blue-collar,married,primary,no,3664.0,no,no,telephone,29.0,jul,274.0,1.0,-1.0,0.0,unknown,no
17731,44.0,technician,married,primary,no,4389.0,no,no,cellular,29.0,jul,33.0,1.0,-1.0,0.0,unknown,no
17732,29.0,management,single,tertiary,yes,-1661.0,no,yes,cellular,29.0,jul,95.0,6.0,-1.0,0.0,unknown,no
17733,30.0,blue-collar,married,secondary,no,215.0,yes,no,cellular,29.0,jul,127.0,9.0,-1.0,0.0,unknown,no
17734,35.0,blue-collar,married,primary,no,-312.0,yes,yes,telephone,29.0,jul,38.0,3.0,-1.0,0.0,unknown,no
17735,50.0,management,married,secondary,no,2910.0,no,no,telephone,29.0,jul,790.0,1.0,-1.0,0.0,unknown,no
17736,53.0,technician,married,unknown,no,8605.0,no,no,cellular,29.0,jul,635.0,3.0,-1.0,0.0,unknown,no
17737,54.0,admin.,married,unknown,no,1044.0,yes,no,cellular,29.0,jul,597.0,5.0,-1.0,0.0,unknown,no
17738,31.0,management,married,tertiary,no,1839.0,yes,no,cellular,29.0,jul,109.0,8.0,-1.0,0.0,unknown,no
17739,45.0,unknown,married,unknown,no,4413.0,no,no,telephone,29.0,jul,77.0,35.0,-1.0,0.0,unknown,no
17740,40.0,management,married,unknown,no,6.0,yes,no,cellular,29.0,jul,64.0,4.0,-1.0,0.0,unknown,no
17741,59.0,housemaid,married,tertiary,no,0.0,no,yes,cellular,29.0,jul,376.0,2.0,-1.0,0.0,unknown,no
17742,57.0,management,married,tertiary,no,1602.0,no,no,cellular,29.0,jul,339.0,3.0,-1.0,0.0,unknown,no
17743,47.0,technician,married,secondary,no,356.0,no,no,cellular,29.0,jul,44.0,5.0,-1.0,0.0,unknown,no
17744,36.0,blue-collar,married,primary,no,106.0,yes,no,cellular,29.0,jul,171.0,13.0,-1.0,0.0,unknown,no
17745,52.0,management,divorced,tertiary,no,-299.0,no,no,cellular,29.0,jul,110.0,2.0,-1.0,0.0,unknown,no
17746,57.0,management,married,tertiary,no,132.0,yes,no,cellular,29.0,jul,174.0,3.0,-1.0,0.0,unknown,no
17747,45.0,blue-collar,married,primary,no,114.0,yes,no,cellular,29.0,jul,77.0,4.0,-1.0,0.0,unknown,no
17748,55.0,technician,divorced,tertiary,no,2298.0,yes,no,cellular,29.0,jul,66.0,1.0,-1.0,0.0,unknown,no
17749,35.0,admin.,single,secondary,no,6554.0,no,no,cellular,29.0,jul,226.0,1.0,-1.0,0.0,unknown,no
17750,41.0,unemployed,married,primary,no,183.0,yes,no,cellular,29.0,jul,271.0,1.0,-1.0,0.0,unknown,no
17751,36.0,technician,single,secondary,no,301.0,yes,yes,cellular,29.0,jul,367.0,1.0,-1.0,0.0,unknown,no
17752,41.0,unemployed,single,secondary,no,295.0,no,no,cellular,29.0,jul,509.0,1.0,-1.0,0.0,unknown,no
17753,43.0,unemployed,married,tertiary,no,-7.0,yes,yes,cellular,29.0,jul,228.0,1.0,-1.0,0.0,unknown,no
17754,32.0,technician,married,secondary,no,-95.0,yes,no,cellular,29.0,jul,935.0,4.0,-1.0,0.0,unknown,no
17755,32.0,services,married,primary,no,197.0,yes,no,cellular,29.0,jul,313.0,6.0,-1.0,0.0,unknown,no
17756,59.0,services,married,primary,no,4295.0,no,no,telephone,29.0,jul,129.0,3.0,-1.0,0.0,unknown,no
17757,40.0,management,divorced,tertiary,no,390.0,no,no,cellular,29.0,jul,80.0,3.0,-1.0,0.0,unknown,no
17758,52.0,retired,married,tertiary,no,1452.0,no,yes,cellular,29.0,jul,194.0,3.0,-1.0,0.0,unknown,no
17759,48.0,blue-collar,divorced,secondary,no,1893.0,no,no,telephone,29.0,jul,538.0,3.0,-1.0,0.0,unknown,no
17760,30.0,blue-collar,married,secondary,no,7.0,yes,no,cellular,29.0,jul,197.0,4.0,-1.0,0.0,unknown,no
17761,32.0,technician,married,secondary,no,84.0,no,yes,cellular,29.0,jul,403.0,3.0,-1.0,0.0,unknown,no
17762,58.0,admin.,married,secondary,no,145.0,yes,no,telephone,29.0,jul,616.0,13.0,-1.0,0.0,unknown,yes
17763,56.0,technician,married,secondary,no,332.0,no,no,telephone,29.0,jul,207.0,3.0,-1.0,0.0,unknown,no
17764,60.0,self-employed,married,primary,no,362.0,no,yes,cellular,29.0,jul,816.0,6.0,-1.0,0.0,unknown,yes
17765,28.0,housemaid,single,primary,no,0.0,no,yes,cellular,29.0,jul,120.0,4.0,-1.0,0.0,unknown,no
17766,52.0,unknown,married,primary,no,247.0,no,no,cellular,29.0,jul,268.0,6.0,-1.0,0.0,unknown,no
17767,29.0,technician,single,tertiary,no,262.0,yes,yes,cellular,29.0,jul,510.0,9.0,-1.0,0.0,unknown,no
17768,36.0,admin.,single,secondary,no,686.0,yes,no,cellular,29.0,jul,114.0,2.0,-1.0,0.0,unknown,no
17769,53.0,technician,married,secondary,no,2191.0,no,no,telephone,29.0,jul,99.0,5.0,-1.0,0.0,unknown,no
17770,49.0,admin.,married,secondary,no,2.0,no,no,cellular,29.0,jul,246.0,4.0,-1.0,0.0,unknown,no
17771,56.0,retired,married,primary,no,-464.0,yes,no,cellular,29.0,jul,820.0,6.0,-1.0,0.0,unknown,no
17772,34.0,blue-collar,single,primary,no,326.0,yes,no,cellular,29.0,jul,263.0,2.0,-1.0,0.0,unknown,no
17773,28.0,technician,married,tertiary,no,107.0,yes,no,cellular,29.0,jul,122.0,13.0,-1.0,0.0,unknown,no
17774,45.0,technician,married,tertiary,no,4647.0,no,no,cellular,29.0,jul,109.0,3.0,-1.0,0.0,unknown,no
17775,26.0,self-employed,divorced,secondary,no,165.0,yes,no,cellular,29.0,jul,162.0,4.0,-1.0,0.0,unknown,no
17776,56.0,housemaid,married,secondary,no,559.0,no,no,cellular,29.0,jul,69.0,5.0,-1.0,0.0,unknown,no
17777,31.0,admin.,married,secondary,no,0.0,yes,no,cellular,29.0,jul,82.0,5.0,-1.0,0.0,unknown,no
17778,54.0,housemaid,divorced,tertiary,no,9.0,no,yes,cellular,29.0,jul,136.0,3.0,-1.0,0.0,unknown,no
17779,49.0,management,married,secondary,no,633.0,no,yes,cellular,29.0,jul,249.0,6.0,-1.0,0.0,unknown,no
17780,41.0,blue-collar,married,secondary,no,-190.0,no,yes,cellular,29.0,jul,808.0,3.0,-1.0,0.0,unknown,yes
17781,55.0,technician,married,secondary,no,0.0,no,no,cellular,29.0,jul,316.0,2.0,-1.0,0.0,unknown,no
17782,30.0,management,single,tertiary,no,92.0,no,yes,cellular,29.0,jul,110.0,5.0,-1.0,0.0,unknown,no
17783,47.0,management,married,tertiary,no,2889.0,no,no,telephone,29.0,jul,259.0,12.0,-1.0,0.0,unknown,no
17784,41.0,technician,married,tertiary,no,91.0,no,yes,cellular,29.0,jul,204.0,3.0,-1.0,0.0,unknown,no
17785,39.0,entrepreneur,married,tertiary,no,345.0,yes,yes,cellular,29.0,jul,110.0,3.0,-1.0,0.0,unknown,no
17786,47.0,housemaid,divorced,primary,no,617.0,no,no,telephone,29.0,jul,119.0,7.0,-1.0,0.0,unknown,no
17787,49.0,blue-collar,married,primary,no,2481.0,no,yes,cellular,29.0,jul,53.0,5.0,-1.0,0.0,unknown,no
17788,58.0,retired,married,secondary,no,35.0,no,no,cellular,29.0,jul,336.0,7.0,-1.0,0.0,unknown,no
17789,42.0,blue-collar,married,secondary,no,1386.0,yes,no,cellular,29.0,jul,222.0,5.0,-1.0,0.0,unknown,no
17790,54.0,technician,married,secondary,no,3967.0,no,yes,cellular,29.0,jul,90.0,3.0,-1.0,0.0,unknown,no
17791,29.0,services,married,secondary,no,19.0,yes,no,cellular,29.0,jul,327.0,6.0,-1.0,0.0,unknown,no
17792,42.0,management,divorced,tertiary,no,826.0,no,no,telephone,29.0,jul,316.0,3.0,-1.0,0.0,unknown,no
17793,42.0,blue-collar,married,primary,no,2273.0,yes,no,cellular,29.0,jul,98.0,2.0,-1.0,0.0,unknown,no
17794,46.0,admin.,married,secondary,no,659.0,yes,no,telephone,29.0,jul,1127.0,11.0,-1.0,0.0,unknown,yes
17795,59.0,management,married,secondary,no,1558.0,no,no,telephone,29.0,jul,1140.0,3.0,-1.0,0.0,unknown,no
