,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,y_temp
7452,1.9107,23.0,1991.0,584.0,1380.0,535.0,33.95,-118.17,yes
7453,4.3667,36.0,2447.0,503.0,1532.0,498.0,33.92,-118.17,no
7454,3.1528,43.0,2099.0,398.0,1276.0,387.0,33.92,-118.17,no
7455,3.5938,44.0,1368.0,277.0,899.0,271.0,33.92,-118.16,no
7456,2.9643,41.0,1806.0,408.0,1146.0,374.0,33.91,-118.16,no
7457,3.1087,39.0,1157.0,273.0,877.0,305.0,33.91,-118.17,no
7458,3.2734,32.0,2035.0,519.0,2282.0,480.0,33.92,-118.18,no
7459,2.4583,29.0,749.0,185.0,708.0,196.0,33.92,-118.18,no
7460,2.0785,36.0,1356.0,314.0,1469.0,300.0,33.92,-118.19,no
7461,2.1641,31.0,1516.0,400.0,1820.0,398.0,33.93,-118.18,no
7462,2.4297,35.0,952.0,271.0,949.0,261.0,33.93,-118.18,no
7463,3.4712,40.0,1334.0,276.0,1226.0,278.0,33.93,-118.19,no
7464,3.1912,42.0,1829.0,391.0,1614.0,377.0,33.93,-118.19,no
7465,3.4402,40.0,1929.0,417.0,1780.0,419.0,33.93,-118.2,no
7466,3.1667,44.0,1613.0,345.0,1227.0,342.0,33.93,-118.19,no
7467,3.0987,43.0,2339.0,487.0,1732.0,449.0,33.92,-118.19,no
7468,3.0871,42.0,1411.0,314.0,1432.0,322.0,33.92,-118.2,no
7469,3.5313,38.0,1626.0,307.0,1280.0,295.0,33.93,-118.2,no
7470,2.1903,34.0,892.0,318.0,1443.0,341.0,33.94,-118.21,no
7471,2.7734,34.0,710.0,205.0,1134.0,233.0,33.94,-118.21,no
7472,1.9668,30.0,2831.0,862.0,3649.0,883.0,33.93,-118.21,no
7473,2.1715,36.0,2210.0,634.0,2341.0,553.0,33.93,-118.2,no
7474,2.2847,33.0,2739.0,801.0,3423.0,741.0,33.93,-118.21,no
7475,2.6339,41.0,857.0,201.0,934.0,227.0,33.93,-118.2,no
7476,2.5185,36.0,1191.0,345.0,1193.0,295.0,33.93,-118.2,no
7477,2.6953,36.0,1337.0,382.0,1769.0,393.0,33.93,-118.21,no
7478,2.7679,39.0,354.0,73.0,184.0,58.0,33.93,-118.21,no
7479,3.0167,39.0,1921.0,483.0,2286.0,470.0,33.93,-118.22,no
7480,2.5938,40.0,930.0,258.0,1203.0,244.0,33.94,-118.22,no
7481,1.4861,23.0,545.0,131.0,610.0,126.0,33.93,-118.23,no
7482,2.0658,30.0,1147.0,260.0,1219.0,210.0,33.93,-118.23,no
7483,2.1964,30.0,443.0,170.0,903.0,189.0,33.93,-118.22,no
7484,2.5083,41.0,619.0,138.0,636.0,145.0,33.93,-118.21,no
7485,2.5833,37.0,1705.0,403.0,1839.0,410.0,33.92,-118.21,no
7486,3.0417,35.0,1669.0,445.0,1870.0,412.0,33.92,-118.21,no
7487,1.9026,28.0,2949.0,1003.0,4551.0,930.0,33.92,-118.21,no
7488,3.4539,43.0,1195.0,256.0,1251.0,262.0,33.92,-118.22,no
7489,1.4028,37.0,239.0,49.0,308.0,52.0,33.93,-118.23,no
7490,1.7411,35.0,1149.0,277.0,909.0,214.0,33.93,-118.23,no
7491,1.2222,32.0,2698.0,640.0,1953.0,613.0,33.92,-118.23,no
7492,2.75,19.0,325.0,74.0,354.0,87.0,33.93,-118.24,no
7493,2.4464,42.0,328.0,100.0,605.0,87.0,33.92,-118.24,no
7494,2.2411,44.0,1079.0,210.0,601.0,182.0,33.92,-118.24,no
7495,2.85,38.0,180.0,43.0,246.0,56.0,33.93,-118.25,no
7496,3.2917,27.0,581.0,135.0,647.0,131.0,33.93,-118.25,no
7497,2.0486,42.0,763.0,191.0,754.0,174.0,33.93,-118.25,no
7498,2.0893,46.0,723.0,154.0,411.0,165.0,33.92,-118.25,no
7499,2.5363,44.0,1737.0,363.0,1184.0,343.0,33.92,-118.25,no
7500,2.0,44.0,1137.0,235.0,747.0,225.0,33.92,-118.25,no
7501,1.9809,42.0,3320.0,682.0,2105.0,632.0,33.92,-118.26,no
7502,2.8859,44.0,892.0,139.0,440.0,159.0,33.91,-118.26,no
7503,1.9185,34.0,1178.0,260.0,1166.0,244.0,33.92,-118.27,no
7504,2.745,35.0,1818.0,374.0,1444.0,372.0,33.92,-118.27,no
7505,3.0,39.0,1472.0,302.0,1036.0,318.0,33.92,-118.28,no
7506,3.055,37.0,742.0,151.0,729.0,144.0,33.92,-118.28,no
7507,2.625,42.0,1786.0,358.0,1318.0,373.0,33.91,-118.27,no
7508,2.7269,37.0,3018.0,547.0,1720.0,512.0,33.91,-118.27,no
7509,1.1705,32.0,2238.0,471.0,1292.0,467.0,33.91,-118.27,no
7510,4.4659,32.0,1969.0,397.0,1349.0,370.0,33.89,-118.27,no
7511,4.2768,21.0,6108.0,1130.0,3244.0,1113.0,33.87,-118.27,yes
7512,2.4271,42.0,1386.0,320.0,1163.0,319.0,33.9,-118.25,no
7513,4.0234,38.0,1566.0,318.0,981.0,318.0,33.9,-118.26,no
7514,2.0096,22.0,894.0,232.0,754.0,222.0,33.9,-118.26,no
7515,4.1042,36.0,949.0,164.0,502.0,163.0,33.92,-118.25,no
7516,3.1111,36.0,1950.0,365.0,1125.0,374.0,33.91,-118.25,no
7517,2.5521,36.0,1135.0,231.0,614.0,227.0,33.9,-118.25,no
7518,3.4917,35.0,1479.0,272.0,963.0,292.0,33.91,-118.25,no
7519,2.4375,39.0,935.0,210.0,711.0,193.0,33.91,-118.26,no
7520,2.5882,33.0,954.0,241.0,655.0,218.0,33.91,-118.26,no
7521,1.9038,39.0,967.0,256.0,903.0,256.0,33.91,-118.26,no
7522,1.4688,40.0,972.0,240.0,761.0,225.0,33.91,-118.24,no
7523,1.875,38.0,745.0,152.0,721.0,160.0,33.91,-118.24,no
7524,2.7083,36.0,1446.0,316.0,1286.0,314.0,33.91,-118.24,no
7525,1.7158,37.0,1607.0,377.0,1526.0,375.0,33.91,-118.24,no
7526,3.2768,40.0,1772.0,369.0,1122.0,324.0,33.92,-118.24,no
7527,1.1793,32.0,1735.0,430.0,1699.0,386.0,33.92,-118.23,no
7528,2.1734,34.0,661.0,146.0,742.0,143.0,33.91,-118.23,no
7529,2.5893,33.0,677.0,182.0,984.0,174.0,33.91,-118.23,no
7530,3.119,34.0,789.0,200.0,1041.0,191.0,33.91,-118.23,no
7531,3.0341,27.0,1694.0,393.0,1890.0,373.0,33.91,-118.23,no
7532,1.9957,32.0,1263.0,333.0,1789.0,346.0,33.92,-118.22,no
7533,2.6154,31.0,571.0,153.0,841.0,158.0,33.91,-118.22,no
7534,2.0804,34.0,1060.0,276.0,1215.0,250.0,33.91,-118.23,no
7535,1.6437,24.0,1555.0,406.0,1665.0,361.0,33.92,-118.23,no
7536,2.1366,23.0,926.0,409.0,1856.0,408.0,33.92,-118.22,no
7537,2.6429,24.0,1545.0,391.0,1807.0,388.0,33.91,-118.21,no
7538,1.7824,26.0,2422.0,632.0,2601.0,583.0,33.91,-118.21,no
7539,3.6607,38.0,796.0,159.0,679.0,167.0,33.9,-118.22,no
7540,1.5161,28.0,1847.0,500.0,2263.0,473.0,33.91,-118.22,no
7541,2.12,26.0,1000.0,275.0,1178.0,263.0,33.9,-118.2,no
7542,2.0817,35.0,2420.0,579.0,2010.0,540.0,33.9,-118.21,no
7543,1.9583,41.0,941.0,233.0,973.0,253.0,33.9,-118.21,no
7544,1.4091,35.0,1649.0,424.0,1786.0,388.0,33.9,-118.22,no
7545,1.7262,30.0,1007.0,260.0,1112.0,238.0,33.9,-118.22,no
7546,3.6719,36.0,414.0,104.0,477.0,130.0,33.92,-118.2,no
7547,3.2798,45.0,1283.0,253.0,1025.0,248.0,33.92,-118.2,no
7548,3.1538,39.0,1050.0,217.0,895.0,207.0,33.92,-118.2,no
7549,2.7109,37.0,1073.0,265.0,1197.0,250.0,33.91,-118.21,no
7550,3.2976,41.0,1722.0,363.0,1432.0,326.0,33.92,-118.21,no
7551,3.1964,36.0,602.0,150.0,645.0,145.0,33.92,-118.21,no
7552,3.0134,41.0,1260.0,299.0,1535.0,322.0,33.91,-118.18,no
7553,2.0625,36.0,1138.0,238.0,878.0,224.0,33.91,-118.18,no
7554,2.6354,43.0,1531.0,357.0,1509.0,376.0,33.91,-118.19,no
7555,2.7708,33.0,915.0,225.0,826.0,212.0,33.91,-118.19,no
7556,3.305,35.0,915.0,241.0,1153.0,252.0,33.92,-118.19,no
7557,2.0134,35.0,2695.0,748.0,2935.0,706.0,33.91,-118.19,no
7558,3.5878,43.0,1381.0,278.0,1494.0,298.0,33.91,-118.2,no
7559,2.7813,33.0,1435.0,322.0,1298.0,299.0,33.9,-118.2,no
7560,2.8793,36.0,2283.0,499.0,1836.0,462.0,33.91,-118.2,no
7561,2.3214,36.0,1073.0,271.0,1385.0,288.0,33.9,-118.19,no
7562,2.5719,32.0,2762.0,652.0,2677.0,632.0,33.9,-118.19,no
7563,1.9952,36.0,2326.0,543.0,2073.0,494.0,33.9,-118.19,no
7564,2.1071,31.0,886.0,224.0,1154.0,247.0,33.89,-118.19,no
7565,2.0357,32.0,1696.0,438.0,1639.0,376.0,33.89,-118.19,no
7566,2.5321,37.0,2394.0,568.0,2499.0,551.0,33.89,-118.2,no
7567,2.2125,34.0,1552.0,444.0,2093.0,413.0,33.9,-118.2,no
7568,2.9293,38.0,4018.0,986.0,3702.0,927.0,33.89,-118.19,no
7569,2.7212,40.0,2538.0,564.0,2170.0,541.0,33.89,-118.2,no
7570,4.3646,42.0,1254.0,225.0,929.0,235.0,33.89,-118.21,no
7571,2.7443,39.0,1565.0,364.0,1389.0,360.0,33.89,-118.21,no
7572,2.2125,42.0,1739.0,370.0,1104.0,297.0,33.89,-118.21,no
7573,3.1189,43.0,1810.0,357.0,1335.0,358.0,33.9,-118.21,no
7574,3.4792,45.0,1211.0,234.0,1128.0,261.0,33.89,-118.21,no
7575,3.4485,38.0,929.0,166.0,686.0,183.0,33.88,-118.21,no
7576,2.1782,29.0,1976.0,444.0,1254.0,371.0,33.88,-118.21,no
7577,2.1211,26.0,266.0,75.0,252.0,59.0,33.89,-118.22,no
7578,2.125,41.0,990.0,228.0,776.0,207.0,33.89,-118.22,no
7579,2.7434,37.0,797.0,190.0,485.0,166.0,33.89,-118.22,no
7580,2.25,36.0,873.0,240.0,1086.0,217.0,33.89,-118.22,no
7581,2.1389,16.0,5003.0,1180.0,4145.0,1159.0,33.89,-118.23,no
7582,2.6165,34.0,1479.0,332.0,1166.0,322.0,33.89,-118.24,no
7583,2.7426,27.0,500.0,159.0,732.0,162.0,33.91,-118.22,no
7584,1.9423,22.0,312.0,107.0,583.0,119.0,33.9,-118.22,no
7585,2.3542,40.0,1802.0,496.0,2096.0,468.0,33.9,-118.22,no
7586,1.8095,31.0,2143.0,522.0,2276.0,519.0,33.9,-118.23,no
7587,1.641,34.0,2462.0,553.0,2334.0,502.0,33.9,-118.23,no
7588,2.4706,28.0,1108.0,284.0,1498.0,289.0,33.9,-118.23,no
7589,3.4107,45.0,1285.0,238.0,840.0,211.0,33.9,-118.23,no
7590,2.3382,38.0,2055.0,442.0,1518.0,425.0,33.9,-118.24,no
7591,2.375,35.0,1079.0,247.0,1055.0,243.0,33.9,-118.24,no
7592,1.2083,39.0,642.0,129.0,475.0,123.0,33.9,-118.24,no
7593,1.9605,37.0,2119.0,442.0,1372.0,406.0,33.9,-118.25,no
7594,2.8269,40.0,1308.0,272.0,901.0,257.0,33.9,-118.24,no
7595,3.3804,38.0,1201.0,223.0,733.0,206.0,33.9,-118.25,no
7596,2.4537,35.0,1582.0,391.0,1957.0,404.0,33.89,-118.25,no
7597,2.1838,32.0,1132.0,266.0,1211.0,279.0,33.89,-118.24,no
7598,2.4632,41.0,1476.0,286.0,1086.0,278.0,33.89,-118.25,no
7599,3.9,36.0,406.0,71.0,268.0,77.0,33.89,-118.25,no
7600,2.6812,34.0,1367.0,288.0,1183.0,286.0,33.89,-118.25,no
7601,2.8493,36.0,2230.0,417.0,1395.0,381.0,33.89,-118.26,no
7602,3.5687,36.0,923.0,165.0,603.0,191.0,33.89,-118.26,no
7603,2.4821,37.0,1843.0,366.0,1207.0,351.0,33.88,-118.24,no
7604,2.2121,37.0,1027.0,217.0,1042.0,254.0,33.88,-118.25,no
7605,2.9643,37.0,1042.0,213.0,699.0,196.0,33.89,-118.25,no
7606,3.3095,36.0,1527.0,309.0,1154.0,279.0,33.89,-118.25,no
7607,3.2375,39.0,1756.0,320.0,1055.0,322.0,33.88,-118.26,no
7608,3.0972,40.0,519.0,102.0,330.0,95.0,33.88,-118.26,no
7609,5.5591,36.0,1212.0,222.0,775.0,224.0,33.88,-118.26,no
7610,2.125,37.0,1149.0,280.0,1016.0,250.0,33.88,-118.22,no
7611,1.6574,35.0,998.0,313.0,1335.0,311.0,33.88,-118.22,no
7612,2.1949,35.0,1255.0,344.0,1782.0,343.0,33.89,-118.23,no
7613,2.6719,35.0,842.0,201.0,763.0,189.0,33.88,-118.23,no
7614,3.0417,41.0,1941.0,367.0,1204.0,323.0,33.88,-118.23,no
7615,3.1667,36.0,2598.0,514.0,1872.0,514.0,33.89,-118.23,no
7616,5.1948,16.0,8732.0,1489.0,3944.0,1493.0,33.86,-118.22,yes
7617,5.9684,25.0,9594.0,1489.0,5237.0,1496.0,33.85,-118.24,yes
7618,5.3307,25.0,1106.0,207.0,888.0,216.0,33.84,-118.23,yes
7619,4.8438,22.0,7368.0,1367.0,4721.0,1342.0,33.83,-118.24,yes
7620,3.8125,19.0,1731.0,420.0,1032.0,364.0,33.84,-118.25,yes
7621,4.25,18.0,6812.0,1263.0,3704.0,1216.0,33.87,-118.25,no
7622,6.0531,26.0,3022.0,476.0,1852.0,452.0,33.86,-118.25,yes
7623,5.293,25.0,2324.0,326.0,1087.0,328.0,33.85,-118.26,yes
7624,5.542,24.0,9071.0,1335.0,4558.0,1327.0,33.85,-118.26,yes
7625,4.3527,33.0,1685.0,333.0,1484.0,318.0,33.86,-118.27,no
7626,3.7466,29.0,2587.0,489.0,2115.0,475.0,33.86,-118.27,no
7627,6.5799,26.0,1097.0,167.0,701.0,188.0,33.86,-118.27,yes
7628,5.144,27.0,489.0,98.0,403.0,97.0,33.85,-118.28,yes
7629,3.8633,27.0,2326.0,533.0,1697.0,546.0,33.84,-118.28,yes
7630,3.4712,18.0,5923.0,1409.0,3887.0,1322.0,33.83,-118.28,yes
7631,3.5094,11.0,2274.0,617.0,1897.0,622.0,33.84,-118.29,no
7632,3.5,33.0,896.0,208.0,843.0,200.0,33.84,-118.29,yes
7633,5.061,34.0,2617.0,558.0,1396.0,515.0,33.84,-118.29,yes
7634,4.7393,23.0,3626.0,799.0,2321.0,731.0,33.84,-118.29,yes
7635,4.1378,24.0,4092.0,893.0,2819.0,893.0,33.83,-118.29,yes
7636,4.174,26.0,4586.0,1042.0,3680.0,1027.0,33.82,-118.28,yes
7637,3.4375,21.0,4383.0,901.0,2689.0,913.0,33.82,-118.29,yes
7638,5.0532,19.0,7023.0,1538.0,3993.0,1412.0,33.81,-118.29,yes
7639,4.526,21.0,9944.0,1623.0,4185.0,1582.0,33.8,-118.29,yes
7640,5.3849,30.0,3615.0,760.0,2813.0,752.0,33.82,-118.28,yes
7641,5.2034,29.0,2755.0,508.0,2046.0,488.0,33.81,-118.28,yes
7642,4.4015,36.0,1593.0,334.0,1427.0,320.0,33.82,-118.27,no
7643,4.3687,33.0,1596.0,337.0,1650.0,329.0,33.82,-118.27,no
7644,5.2287,37.0,943.0,218.0,803.0,216.0,33.82,-118.27,yes
7645,3.9286,10.0,1881.0,571.0,1769.0,553.0,33.81,-118.27,no
7646,3.8621,42.0,865.0,208.0,811.0,218.0,33.81,-118.27,no
7647,4.4821,38.0,1607.0,337.0,1130.0,334.0,33.81,-118.27,yes
7648,4.25,39.0,1357.0,249.0,763.0,229.0,33.82,-118.27,yes
7649,4.8508,28.0,4698.0,902.0,3287.0,881.0,33.8,-118.27,yes
7650,3.9227,24.0,6303.0,1277.0,3728.0,1252.0,33.84,-118.27,yes
7651,4.5469,28.0,880.0,168.0,717.0,142.0,33.83,-118.28,no
7652,4.35,28.0,2152.0,415.0,1623.0,429.0,33.83,-118.27,yes
7653,3.1667,34.0,1124.0,245.0,717.0,242.0,33.83,-118.27,yes
7654,3.5518,24.0,3059.0,729.0,2064.0,629.0,33.83,-118.26,yes
7655,4.1292,28.0,1642.0,434.0,1575.0,420.0,33.82,-118.27,yes
7656,3.6477,28.0,5091.0,1074.0,4753.0,1033.0,33.82,-118.26,no
7657,4.4539,28.0,4112.0,861.0,3211.0,841.0,33.83,-118.26,yes
7658,3.4583,28.0,822.0,205.0,627.0,192.0,33.84,-118.21,no
7659,4.0219,35.0,1131.0,273.0,1007.0,269.0,33.84,-118.22,no
7660,4.0687,38.0,1928.0,429.0,1358.0,399.0,33.84,-118.22,no
7661,4.4474,42.0,1370.0,299.0,1018.0,328.0,33.83,-118.22,no
7662,3.9091,44.0,1792.0,404.0,1115.0,358.0,33.83,-118.22,no
7663,3.7083,43.0,1426.0,272.0,871.0,276.0,33.83,-118.22,no
7664,2.8837,38.0,793.0,193.0,601.0,187.0,33.83,-118.21,no
7665,4.125,5.0,906.0,187.0,1453.0,158.0,33.93,-118.07,no
7666,3.7143,39.0,859.0,164.0,673.0,172.0,33.93,-118.08,no
7667,3.525,39.0,1478.0,324.0,1127.0,320.0,33.93,-118.08,no
7668,3.6908,38.0,1335.0,282.0,1011.0,269.0,33.92,-118.08,no
7669,4.5382,39.0,1631.0,322.0,1034.0,328.0,33.92,-118.08,no
7670,3.622,36.0,1560.0,320.0,1348.0,314.0,33.92,-118.07,no
7671,3.7238,34.0,2118.0,437.0,1414.0,442.0,33.92,-118.08,no
7672,3.5556,33.0,2263.0,511.0,1626.0,457.0,33.93,-118.08,no
7673,3.2188,34.0,1558.0,375.0,1179.0,337.0,33.93,-118.08,no
7674,4.6976,36.0,2381.0,419.0,1669.0,444.0,33.92,-118.09,no
7675,4.8542,36.0,847.0,185.0,713.0,194.0,33.92,-118.09,no
7676,4.5699,36.0,1226.0,211.0,711.0,219.0,33.92,-118.09,no
7677,5.3146,33.0,879.0,181.0,547.0,169.0,33.92,-118.09,no
7678,3.5455,31.0,1983.0,419.0,1157.0,390.0,33.92,-118.09,no
7679,4.1449,37.0,1950.0,356.0,1183.0,338.0,33.93,-118.09,no
7680,4.0774,35.0,2017.0,383.0,1388.0,386.0,33.92,-118.1,no
7681,4.375,36.0,1124.0,217.0,707.0,234.0,33.93,-118.1,no
7682,3.1397,33.0,1474.0,325.0,1205.0,335.0,33.93,-118.1,no
7683,4.3,32.0,1016.0,190.0,729.0,177.0,33.92,-118.11,no
7684,4.1767,34.0,1414.0,263.0,983.0,264.0,33.92,-118.11,no
7685,3.1607,33.0,639.0,129.0,460.0,118.0,33.94,-118.1,yes
7686,4.5769,35.0,1622.0,302.0,845.0,284.0,33.93,-118.1,yes
7687,3.7308,34.0,3635.0,781.0,2171.0,720.0,33.95,-118.1,yes
7688,4.5694,27.0,1666.0,365.0,995.0,354.0,33.95,-118.1,yes
7689,4.8036,36.0,2049.0,334.0,1105.0,363.0,33.95,-118.11,yes
7690,6.1814,34.0,1947.0,284.0,841.0,277.0,33.94,-118.1,yes
7691,6.4319,34.0,2319.0,334.0,941.0,356.0,33.95,-118.11,yes
7692,6.7501,34.0,1723.0,279.0,617.0,252.0,33.95,-118.11,yes
7693,3.183,33.0,3099.0,839.0,2025.0,750.0,33.97,-118.12,yes
7694,4.625,38.0,1301.0,264.0,877.0,275.0,33.96,-118.12,yes
7695,4.3882,29.0,2784.0,582.0,1278.0,550.0,33.96,-118.11,yes
7696,5.752,35.0,1604.0,280.0,802.0,280.0,33.95,-118.12,yes
7697,6.0723,34.0,2863.0,451.0,1243.0,466.0,33.96,-118.12,yes
7698,4.4125,38.0,2105.0,348.0,956.0,350.0,33.96,-118.12,yes
7699,4.8523,36.0,1426.0,235.0,698.0,240.0,33.96,-118.12,yes
7700,3.2,35.0,708.0,145.0,471.0,153.0,33.97,-118.12,yes
7701,4.6992,36.0,1759.0,295.0,837.0,267.0,33.97,-118.13,yes
7702,4.4732,36.0,1933.0,341.0,958.0,335.0,33.96,-118.13,yes
7703,4.0,38.0,1040.0,202.0,557.0,228.0,33.96,-118.13,yes
7704,4.0536,34.0,2744.0,541.0,1333.0,503.0,33.96,-118.14,yes
7705,4.5625,35.0,1500.0,250.0,706.0,250.0,33.96,-118.13,yes
7706,5.4042,34.0,1736.0,297.0,823.0,292.0,33.97,-118.13,yes
7707,3.9036,37.0,1709.0,333.0,778.0,344.0,33.95,-118.13,yes
7708,6.7744,44.0,1812.0,338.0,822.0,314.0,33.95,-118.14,yes
7709,6.8564,42.0,1413.0,228.0,630.0,219.0,33.95,-118.14,yes
7710,5.2015,37.0,1462.0,243.0,600.0,236.0,33.95,-118.14,yes
7711,3.6635,36.0,1942.0,355.0,891.0,348.0,33.95,-118.14,yes
7712,3.1083,33.0,2418.0,485.0,1397.0,477.0,33.96,-118.15,yes
7713,4.0,31.0,1053.0,230.0,686.0,211.0,33.95,-118.15,yes
7714,5.0526,36.0,2752.0,459.0,1211.0,452.0,33.95,-118.12,yes
7715,5.2485,35.0,1813.0,313.0,825.0,316.0,33.94,-118.12,yes
7716,2.7317,33.0,2394.0,576.0,1166.0,548.0,33.94,-118.12,yes
7717,3.5481,34.0,522.0,138.0,373.0,139.0,33.94,-118.13,yes
7718,3.1104,24.0,6662.0,1852.0,3792.0,1735.0,33.95,-118.13,yes
7719,3.8427,35.0,2670.0,493.0,1196.0,488.0,33.93,-118.11,yes
7720,4.4375,37.0,1434.0,262.0,786.0,256.0,33.94,-118.11,yes
7721,5.0258,32.0,2098.0,378.0,1036.0,385.0,33.94,-118.11,yes
7722,3.3292,31.0,2210.0,519.0,1047.0,472.0,33.94,-118.12,yes
7723,4.675,33.0,2206.0,393.0,973.0,364.0,33.94,-118.12,yes
7724,5.1587,36.0,1949.0,319.0,909.0,325.0,33.94,-118.11,yes
7725,3.2011,17.0,1205.0,347.0,736.0,342.0,33.93,-118.11,no
7726,2.5893,27.0,6336.0,1628.0,4673.0,1505.0,33.92,-118.12,yes
7727,3.0909,27.0,580.0,143.0,466.0,133.0,33.93,-118.12,yes
7728,2.4925,28.0,3069.0,864.0,1932.0,835.0,33.92,-118.13,no
7729,3.5227,38.0,2040.0,458.0,1775.0,445.0,33.93,-118.13,yes
7730,4.1786,36.0,984.0,183.0,615.0,206.0,33.92,-118.13,yes
7731,3.2237,31.0,3731.0,853.0,2313.0,801.0,33.92,-118.14,yes
7732,3.3681,31.0,3205.0,727.0,1647.0,664.0,33.93,-118.14,yes
7733,4.4279,32.0,2065.0,438.0,1075.0,442.0,33.93,-118.14,yes
7734,4.6583,30.0,3096.0,628.0,1676.0,587.0,33.93,-118.15,yes
7735,3.1496,34.0,2122.0,517.0,1578.0,488.0,33.93,-118.13,yes
7736,2.6862,19.0,1793.0,447.0,1222.0,452.0,33.93,-118.13,yes
7737,2.9205,31.0,2841.0,774.0,1612.0,708.0,33.94,-118.14,yes
7738,4.0039,35.0,2987.0,601.0,1561.0,606.0,33.94,-118.14,yes
7739,4.2594,36.0,1948.0,341.0,992.0,363.0,33.94,-118.15,yes
7740,3.3289,37.0,1594.0,321.0,1003.0,323.0,33.94,-118.15,yes
7741,2.7875,35.0,2753.0,702.0,1592.0,614.0,33.95,-118.15,yes
7742,3.6936,25.0,3341.0,789.0,1685.0,751.0,33.94,-118.16,yes
7743,3.7614,25.0,1948.0,433.0,1128.0,429.0,33.93,-118.15,yes
7744,3.9352,25.0,5675.0,1224.0,3317.0,1119.0,33.94,-118.16,yes
7745,4.9808,42.0,1839.0,346.0,1034.0,339.0,33.93,-118.15,yes
7746,3.3411,34.0,1745.0,404.0,1084.0,410.0,33.93,-118.15,yes
7747,4.4881,36.0,2062.0,351.0,1134.0,358.0,33.92,-118.16,yes
7748,3.9327,35.0,2378.0,559.0,1799.0,546.0,33.92,-118.14,yes
7749,4.375,36.0,1890.0,400.0,1232.0,386.0,33.92,-118.15,yes
7750,4.3194,40.0,1335.0,281.0,804.0,282.0,33.92,-118.15,yes
7751,2.5875,28.0,1038.0,252.0,912.0,245.0,33.92,-118.15,no
7752,2.5208,30.0,915.0,234.0,646.0,211.0,33.92,-118.15,yes
7753,3.1369,19.0,3056.0,759.0,1561.0,740.0,33.91,-118.11,yes
7754,4.6389,34.0,682.0,132.0,491.0,144.0,33.91,-118.12,no
7755,3.7917,35.0,620.0,122.0,381.0,124.0,33.91,-118.12,yes
7756,3.6917,35.0,1518.0,279.0,857.0,251.0,33.91,-118.12,yes
7757,4.9375,35.0,561.0,104.0,261.0,105.0,33.91,-118.13,yes
7758,4.9107,34.0,916.0,162.0,552.0,164.0,33.91,-118.13,yes
7759,4.475,36.0,1096.0,204.0,569.0,201.0,33.91,-118.14,yes
7760,3.0465,34.0,2011.0,472.0,1087.0,423.0,33.91,-118.14,yes
7761,4.875,40.0,513.0,100.0,399.0,99.0,33.91,-118.1,no
7762,4.2679,36.0,1080.0,201.0,719.0,201.0,33.91,-118.1,no
7763,3.6389,36.0,726.0,145.0,490.0,130.0,33.91,-118.1,no
7764,4.7813,35.0,1151.0,248.0,809.0,246.0,33.9,-118.1,no
7765,4.9609,29.0,889.0,166.0,597.0,163.0,33.91,-118.11,yes
7766,4.0878,22.0,1981.0,472.0,1231.0,457.0,33.91,-118.11,no
7767,2.6397,29.0,505.0,113.0,411.0,113.0,33.91,-118.1,no
7768,3.7969,14.0,2369.0,604.0,1546.0,464.0,33.91,-118.09,no
7769,3.4211,34.0,1582.0,343.0,1356.0,324.0,33.91,-118.09,no
7770,4.0517,36.0,1442.0,271.0,990.0,268.0,33.91,-118.09,no
7771,3.7383,35.0,1994.0,419.0,1491.0,428.0,33.92,-118.09,no
7772,4.9732,35.0,1592.0,335.0,1238.0,320.0,33.91,-118.1,no
7773,5.1187,36.0,1551.0,297.0,1100.0,322.0,33.91,-118.08,no
7774,0.9946,30.0,1366.0,460.0,920.0,410.0,33.91,-118.08,no
7775,3.7604,36.0,1215.0,279.0,862.0,285.0,33.9,-118.09,no
7776,4.2132,37.0,1112.0,222.0,771.0,224.0,33.9,-118.09,no
7777,3.2708,35.0,1653.0,325.0,1072.0,301.0,33.91,-118.1,no
7778,2.8608,30.0,3259.0,942.0,2744.0,895.0,33.91,-118.08,no
7779,3.1957,29.0,2387.0,570.0,1978.0,548.0,33.91,-118.07,no
7780,2.895,18.0,1573.0,396.0,1200.0,365.0,33.91,-118.08,no
7781,4.1387,24.0,4880.0,1044.0,4516.0,1050.0,33.91,-118.06,no
7782,3.2031,21.0,2863.0,701.0,1489.0,621.0,33.91,-118.06,yes
7783,4.6731,36.0,1360.0,271.0,909.0,275.0,33.91,-118.06,no
7784,4.023,35.0,2228.0,463.0,1558.0,427.0,33.91,-118.07,no
7785,1.875,41.0,550.0,129.0,642.0,125.0,33.9,-118.05,no
7786,3.1897,36.0,1047.0,227.0,975.0,239.0,33.9,-118.05,no
7787,4.4167,37.0,1161.0,254.0,882.0,236.0,33.9,-118.06,no
7788,5.1104,26.0,2483.0,412.0,1538.0,449.0,33.89,-118.06,yes
7789,4.537,29.0,1138.0,217.0,964.0,222.0,33.89,-118.07,yes
7790,3.0777,17.0,2223.0,544.0,2008.0,512.0,33.89,-118.07,no
7791,3.125,35.0,1145.0,274.0,1651.0,265.0,33.89,-118.07,no
7792,3.0357,28.0,1035.0,275.0,1545.0,269.0,33.89,-118.08,no
7793,3.1917,35.0,1071.0,290.0,1412.0,274.0,33.89,-118.08,no
7794,3.2857,37.0,1152.0,259.0,981.0,225.0,33.89,-118.08,no
